,Elong %,Hydrogen Ml/100gm,Moisture,YS(Kgf/mm2),UTS,Hardness,Ferrite (Fn),Hardness_Scale,V,C,Cr,Mn,Mo,Ni,P ,S ,Si ,Cb,UTS(Kg/mm2),Cu,Category,Elongation
1464,17.5,,,,,,,HRC,,0.02,19.0,4.5,2.9000000000000004,15.5,0.015,0.015,0.55,,635.0,0.375,  ST. STEELS,17.5
1465,17.5,,,,,,,HRC,,0.02,19.0,4.5,2.9000000000000004,15.5,0.015,0.015,0.55,,635.0,0.375,  ST. STEELS,17.5
1466,15.0,,,,,,8.0,HRC,,0.04,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1467,15.0,,,,,,8.0,HRC,,0.04,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1468,15.0,,,,,,8.0,HRC,,0.04,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1469,15.0,,,,,,8.0,HRC,,0.04,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1470,15.0,,,,,,8.0,HRC,,0.04,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1471,15.0,,,,,,8.0,HRC,,0.04,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1472,15.0,,,,,,8.0,HRC,,0.04,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1473,15.0,,,,,,8.0,HRC,,0.04,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1474,15.0,,,,,,8.0,HRC,,0.04,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1475,15.0,,,,,,8.0,HRC,,0.04,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1476,12.5,,,,,,8.0,HRC,,0.04,18.5,1.5,2.5,12.5,0.02,0.015,0.5,0.5,275.0,0.375,  ST. STEELS,12.5
1477,12.5,,,,,,8.0,HRC,,0.04,18.5,1.5,2.5,12.5,0.02,0.015,0.5,0.5,275.0,0.375,  ST. STEELS,12.5
1478,12.5,,,,,,8.0,HRC,,0.04,18.5,1.5,2.5,12.5,0.02,0.015,0.5,0.5,275.0,0.375,  ST. STEELS,12.5
1479,12.5,,,,,,8.0,HRC,,0.04,18.5,1.5,2.5,12.5,0.02,0.015,0.5,0.5,275.0,0.375,  ST. STEELS,12.5
1480,15.0,,,,,,8.0,HRC,,0.06,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1481,15.0,,,,,,8.0,HRC,,0.06,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1482,15.0,,,,,,8.0,HRC,,0.06,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1483,14.5,,,,,,8.0,HRC,,0.04,19.5,1.5,2.5,10.5,0.02,0.015,0.5,,310.0,0.375,  ST. STEELS,14.5
1484,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1485,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1486,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1487,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1488,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1489,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1490,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1491,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1492,15.0,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1493,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1494,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1495,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1496,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1497,15.0,,,,,,11.0,HRC,,0.02,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,15.0
1498,15.0,,,,,,,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1499,15.0,,,,,,,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1500,15.0,,,,,,,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1501,15.0,,,,,,,HRC,,0.02,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,245.0,0.375,  ST. STEELS,15.0
1502,17.5,,,,,225.0,,BHN,,0.05,19.0,6.0,,9.0,0.02,0.015,0.45,,275.5,,  ST. STEELS,17.5
1503,17.5,,,,,225.0,,BHN,,0.05,19.0,6.0,,9.0,0.02,0.015,0.45,,275.5,,  ST. STEELS,17.5
1504,17.5,,,,,225.0,,BHN,,0.05,19.0,6.0,,9.0,0.02,0.015,0.45,,275.5,,  ST. STEELS,17.5
1505,17.5,,,,,225.0,,BHN,,0.05,19.0,6.0,,9.0,0.02,0.015,0.45,,275.5,,  ST. STEELS,17.5
1506,19.0,,,,,,,HRC,0.05,0.05,17.0,8.0,0.375,8.5,0.02,0.015,0.75,0.01,313.5,0.375,  ST. STEELS,19.0
1507,17.5,,,,,,,HRC,,0.065,20.0,5.9,0.525,9.75,0.02,0.01,0.85,,281.0,,  ST. STEELS,17.5
1508,17.5,,,,,,,HRC,,0.065,20.0,5.9,0.525,9.75,0.02,0.01,0.85,,281.0,,  ST. STEELS,17.5
