,Category,Charpy,DIN_W,Elongation,HT_Temp,Hardness_Scale,IE-20,Manual metal arc_Heat input,Manual metal arc_Interpass temperature,Redry_Time,Reduction of area,Rp0,Tensile,Ultimate tensile strength,Yield,Yield strength,Ag,Al,B,Be,C,Co,Cr,Cu,Fe,Mg,Mn,Mo,N,Nb,Ni,P,Rm,S,Si,Sn,Ti,V,W,Zn,Zr
3161,12.0,0.0,1.0616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
3162,2.0,0.0,1.7218,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1170.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
3163,12.0,0.0,1.3505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
3164,12.0,0.0,1.4115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,12.0,0.0,1.4122,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,16.5,0.0,0.0,0.0,0.75,1.1,0.0,0.0,0.55,0.0,,0.03,0.45,0.0,0.0,0.0,0.0,0.0,0.0
3166,12.0,0.0,1.437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,18.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,8.5,0.025,,0.025,0.8,0.0,0.0,0.0,0.0,0.0,0.0
3167,12.0,0.0,1.8401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.30000000000000004,0.0,1.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.45,0.0,0.2,0.0,0.0,0.0,0.0
3168,12.0,0.0,1.4337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,30.0,0.75,0.0,0.0,1.75,0.75,0.0,0.0,9.25,0.03,,0.03,0.47500000000000003,0.0,0.0,0.0,0.0,0.0,0.0
3169,12.0,0.0,1.443,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,18.0,0.0,0.0,0.0,1.7000000000000002,2.5,0.0,0.0,12.0,0.0,190.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,99.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,510.0,0.0,,,,,,,0.30000000000000004,,,,1.0,0.2,,,0.5,0.03,,,0.8,,,0.1,,,
3170,12.0,0.0,1.4028,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,13.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.6000000000000001,0.03,,0.03,0.5,0.0,0.0,0.0,0.0,0.0,0.0
3171,12.0,0.0,2.4639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,175.0,0.01,1.25,0.0,0.0,0.0,0.0,0.0,0.0
3172,7.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0
3173,2.0,0.0,1.4015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,17.5,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
3174,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3175,12.0,0.0,0.0,0.0,0.0,5.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.00030000000000000003,0.0,0.0,0.0,0.125,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
3176,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3177,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,12.0,0.0,2.0921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,91.74,0.01,0.0,0.2,0.0,0.0,0.0,0.2,0.0,450.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,,,,,0.2,,0.30000000000000004,,,,1.2,,,,0.2,,,,1.0,,,,,,
3180,12.0,0.0,2.1022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3181,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
3182,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,,0.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0
3184,2.0,0.0,1.4511,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,18.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.5,0.0,1250.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
3185,12.0,0.0,2.4377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186,12.0,0.0,2.4156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,,,,,0.095,,,,,,0.44,0.51,,,,0.015,,,0.17,,,,,,
3190,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,0.7000000000000001,0.15,0.0,0.0,0.0,0.0,,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0
3191,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,29.0,0.0,63.9,0.0,1.6,0.0,0.0,0.0,0.0,0.0,47.9,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0
3192,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,38.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
3193,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,0.0,41.0,0.0,3.0,10.0,0.0,10.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,5.5,0.0,0.0,0.0,1.5,0.9,0.0,0.0,0.0,0.0,,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
3195,2.0,0.0,1.4509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,18.5,0.5,0.0,0.0,0.8,0.5,0.0,0.5,0.5,0.03,1100.0,0.015,0.5,0.0,0.4,0.0,0.0,0.0,0.0
3196,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6.0,0.0,0.0,0.0,1.5,0.9,0.0,0.0,0.0,0.0,,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
3197,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.30000000000000004,0.0,0.30000000000000004,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.5,0.0,,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
3198,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,1.8,0.0,8.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
3199,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.15,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,110.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.5,0.0,700.0,0.0,,,,,0.145,,0.035,,,,0.765,0.17500000000000002,,,0.865,0.015,,0.015,0.17,,,,,,
320,0.0,131.5,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,0.0,585.0,0.0,,,,,0.055,,,,,,0.385,,,,,0.015,,,0.2,,,,,,
3200,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.1,0.0,29.0,0.0,64.65,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0
3201,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8,0.0,14.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,77.7,0.0,,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0
3202,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,0.0,0.0,0.0,0.7000000000000001,8.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.0,0.0,1.5,2.0,0.0,0.0
3203,2.0,0.0,1.6356000000000002,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,67.87,0.0,0.30000000000000004,4.0,0.0,0.0,17.0,0.0,990.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
3204,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,17.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.8,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
3205,9.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,2.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,605.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3206,2.0,0.0,1.4502000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,17.5,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,620.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0
3207,9.0,0.0,0.0,0.0,920.0,0.0,0.0,0.0,0.0,2.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,550.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3208,2.0,0.0,1.441,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,25.0,0.1,0.0,0.0,0.4,4.0,0.25,0.0,9.5,0.0,860.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0
3209,2.0,0.0,1.441,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,25.0,0.1,0.0,0.0,0.4,4.0,0.25,0.0,9.5,0.0,860.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,600.0,0.0,,,,,0.12,,,,,,0.6000000000000001,0.525,,,,0.03,,0.03,0.4,,,,,,
3210,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211,2.0,0.0,2.4681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.06,53.975,25.5,0.0,3.0,0.0,0.8,5.0,0.075,0.0,9.0,0.03,917.0,0.02,0.525,0.0,0.0,0.0,2.0,0.0,0.0
3212,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3213,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3214,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,3.0,0.0,2.1025,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
3216,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3217,3.0,0.0,1.4948000000000001,0.0,0.0,0.0,70.0,0.0,0.0,2.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,19.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,10.0,0.0,550.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3218,3.0,0.0,1.4316,0.0,0.0,0.0,65.0,0.0,0.0,2.0,0.0,161.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,10.0,0.0,575.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
3219,3.0,0.0,1.4332,0.0,0.0,0.0,47.0,0.0,0.0,2.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,0.0,58.4,0.0,0.7000000000000001,0.0,0.0,0.0,13.0,0.0,550.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0,110.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.5,0.0,700.0,0.0,,,,,0.095,,,,,,0.44,0.51,,,,0.015,,,0.17,,,,,,
3220,3.0,0.0,1.4332,0.0,0.0,0.0,55.0,0.0,0.0,2.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,22.0,0.0,61.75,0.0,1.25,0.0,0.0,0.0,12.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3221,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.9,0.0,0.0,0.0,1.65,0.85,0.0,0.0,2.6,0.0,1050.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
3222,3.0,0.0,1.437,0.0,0.0,0.0,70.0,0.0,0.0,2.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,18.0,0.0,66.8,0.0,6.0,0.0,0.0,0.0,8.0,0.0,600.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0
3223,3.0,0.0,1.437,0.0,0.0,1.0,75.0,0.0,0.0,2.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,17.5,0.0,67.65,0.0,6.0,0.0,0.0,0.0,8.0,0.0,550.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
3224,3.0,0.0,1.437,0.0,0.0,1.0,70.0,0.0,0.0,2.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,18.0,0.0,67.2,0.0,6.0,0.0,0.0,0.0,8.0,0.0,600.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
3225,3.0,0.0,1.443,0.0,0.0,0.0,80.0,0.0,0.0,2.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,19.0,0.0,0.0,0.0,1.25,2.75,0.0,0.0,12.0,0.0,585.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3226,3.0,0.0,1.443,0.0,0.0,0.0,70.0,0.0,0.0,2.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,19.0,0.0,64.275,0.0,1.25,2.75,0.0,0.0,12.0,0.0,550.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
3227,3.0,0.0,1.443,0.0,0.0,0.0,70.0,0.0,0.0,2.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.0,0.0,64.37,0.0,1.25,2.75,0.0,0.0,12.0,0.0,500.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
3228,3.0,0.0,1.444,0.0,0.0,0.0,55.0,0.0,0.0,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,18.0,0.0,55.55,0.0,3.5,4.5,0.12,0.0,17.5,0.0,580.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
3229,3.0,0.0,1.4455,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.0,0.0,58.77,0.0,3.25,2.8,0.0,0.0,15.25,0.0,640.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
323,0.0,100.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,500.0,0.0,,,,,0.085,,1.25,,,,0.9,0.525,,,,0.03,,0.03,0.8,,,,,,
3230,3.0,0.0,1.4501,0.0,0.0,0.0,50.0,0.0,0.0,2.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,25.0,0.65,59.665,0.0,1.1,3.0,0.165,0.0,9.0,0.0,730.0,0.0,0.8,0.0,0.0,0.0,0.6000000000000001,0.0,0.0
3231,3.0,0.0,1.4462000000000002,0.0,0.0,0.0,50.0,0.0,0.0,2.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.0,0.0,0.0,0.0,1.1,3.05,0.15,0.0,9.5,0.0,690.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0
3232,2.0,0.0,1.4462000000000002,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,23.0,0.0,0.0,0.0,1.6,3.0,0.14,0.0,9.0,0.0,730.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
3233,3.0,0.0,1.4501,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,25.0,0.7000000000000001,58.76,0.0,1.2,3.8,0.2,0.0,9.0,0.0,750.0,0.0,0.5,0.0,0.0,0.0,0.8,0.0,0.0
3234,3.0,0.0,1.4539,0.0,0.0,0.0,40.0,0.0,0.0,2.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.0,1.5,46.97,0.0,1.5,4.5,0.0,0.0,25.0,0.0,600.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
3235,3.0,0.0,1.4551,0.0,0.0,0.0,50.0,0.0,0.0,2.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.0,0.0,0.0,0.0,0.8,0.0,0.0,69.37,10.0,0.0,540.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
3236,3.0,0.0,1.4576,0.0,0.0,0.0,70.0,0.0,0.0,2.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,19.0,0.0,0.0,0.0,0.8,2.75,0.0,64.62,12.0,0.0,600.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
