,Category,Charpy,DIN_W,Elongation,HT_Temp,Hardness_Scale,IE-20,Manual metal arc_Heat input,Manual metal arc_Interpass temperature,Nb+Ta,Ni+Co,Others,Redry_Time,Reduction of area,Rp0,Tensile,Ultimate tensile strength,Yield,Yield strength,extr,ind,elements
2548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2549,0.0,0.0,0.0,27.2,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,78.9,0.0,0.0,551.0,0.0,498.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
255,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,415.0,0.0,0.0,500.0,"['C', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
2550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2552,0.0,0.0,0.0,25.6,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,622.0,0.0,555.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2555,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,71.9,0.0,0.0,680.0,0.0,604.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2558,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,600.0,0.0,560.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
256,0.0,41.5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,480.0,0.0,0.0,501.0,"['C', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
2560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2561,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,642.0,0.0,596.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2564,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,70.8,0.0,0.0,720.0,0.0,650.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2567,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,672.0,0.0,624.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
257,0.0,131.5,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,0.0,585.0,0.0,0.0,50.0,[]
2570,0.0,0.0,0.0,18.4,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,710.0,0.0,650.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2573,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,772.0,0.0,706.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2576,0.0,0.0,0.0,27.6,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,78.9,0.0,0.0,557.0,0.0,495.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2579,0.0,0.0,0.0,27.4,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,77.4,0.0,0.0,563.0,0.0,487.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
258,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,503.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'Si']"
2580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2582,0.0,0.0,0.0,25.8,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,625.0,0.0,570.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
259,0.0,43.5,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.5,0.0,472.5,0.0,0.0,504.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'Si']"
2590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
2594,1.0,0.0,2.1461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2595,2.0,0.0,1.4122,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2596,2.0,0.0,1.4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2597,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2598,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2599,3.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
26,0.0,99.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,510.0,0.0,0.0,180.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'Si']"
260,0.0,47.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,507.0,"['C', 'Mn', 'Mo']"
2600,3.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2601,3.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2602,3.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2603,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2604,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2605,3.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2606,3.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2607,2.0,0.0,1.4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2608,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2609,3.0,0.0,0.0,0.0,930.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
261,0.0,47.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,507.0,"['C', 'Cr', 'Mn', 'Ni', 'Si']"
2610,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2611,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2612,3.0,0.0,0.0,0.0,610.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2613,2.0,0.0,1.4539,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2614,2.0,0.0,1.4539,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2615,4.0,0.0,1.4162,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2616,4.0,0.0,1.4462000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2617,4.0,0.0,1.4462000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2618,2.0,0.0,1.441,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
2619,4.0,0.0,1.4462000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,[]
2620,4.0,0.0,1.4462000000000002,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,"['A5', 'Ag', 'Al', 'B', 'Be', 'C', 'Co', 'Cr', 'Cu', 'Fe', 'Mg', 'Mn', 'Mo', 'N', 'Nb', 'Ni', 'P', 'Rm', 'S', 'Si', 'Sn', 'Ti', 'V', 'W', 'Zn', 'Zr']"
